년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,근무인구,방문인구,데이터기준일자
21-Jan,제주시,한경면,그외 기타 스포츠시설 운영업,남성,2,1360000,2842680.629,212468.988,1246749.363,2021-07-26
21-Jan,제주시,한경면,관광 민예품 및 선물용품 소매업,여성,13,189000,2619382.482,138005.788,1023546.876,2021-07-26
21-Jan,제주시,한경면,관광 민예품 및 선물용품 소매업,법인,1,200000,,,,2021-07-26
21-Jan,제주시,한경면,관광 민예품 및 선물용품 소매업,남성,7,68500,2842680.629,212468.988,1246749.363,2021-07-26
21-Jan,제주시,한경면,과실 및 채소 소매업,여성,232,22720250,2619382.482,138005.788,1023546.876,2021-07-26
21-Jan,제주시,한경면,과실 및 채소 소매업,법인,23,6386000,,,,2021-07-26
21-Jan,제주시,한경면,과실 및 채소 소매업,남성,478,40586500,2842680.629,212468.988,1246749.363,2021-07-26
21-Jan,제주시,한경면,골프장 운영업,여성,129,19694400,2619382.482,138005.788,1023546.876,2021-07-26
21-Jan,제주시,한경면,골프장 운영업,법인,482,130890500,,,,2021-07-26
21-Jan,제주시,한경면,그외 기타 스포츠시설 운영업,법인,4,1330000,,,,2021-07-26
21-Jan,제주시,한경면,골프장 운영업,남성,472,86988900,2842680.629,212468.988,1246749.363,2021-07-26
21-Jan,제주시,추자면,한식 음식점업,법인,112,8805500,,,,2021-07-26
21-Jan,제주시,추자면,한식 음식점업,남성,413,23504100,619207.825,44101.742,592840.2710000001,2021-07-26
21-Jan,제주시,추자면,체인화 편의점,여성,292,4530630,391438.25,10798.587,170404.167,2021-07-26
21-Jan,제주시,추자면,체인화 편의점,법인,103,2873410,,,,2021-07-26
21-Jan,제주시,추자면,체인화 편의점,남성,908,16709480,619207.825,44101.742,592840.2710000001,2021-07-26
21-Jan,제주시,추자면,차량용 주유소 운영업,여성,35,4234000,391438.25,10798.587,170404.167,2021-07-26
21-Jan,제주시,추자면,차량용 주유소 운영업,법인,39,4773800,,,,2021-07-26
21-Jan,제주시,추자면,차량용 주유소 운영업,남성,148,14076500,619207.825,44101.742,592840.2710000001,2021-07-26
21-Jan,제주시,추자면,차량용 가스 충전업,여성,13,1092000,391438.25,10798.587,170404.167,2021-07-26
21-Jan,제주시,추자면,한식 음식점업,여성,98,4678000,391438.25,10798.587,170404.167,2021-07-26
21-Jan,제주시,추자면,차량용 가스 충전업,남성,19,1890000,619207.825,44101.742,592840.2710000001,2021-07-26
21-Jan,제주시,추자면,여행사업,법인,1,70000,,,,2021-07-26
21-Jan,제주시,추자면,여관업,여성,4,354000,391438.25,10798.587,170404.167,2021-07-26
21-Jan,제주시,추자면,여관업,남성,20,1652000,619207.825,44101.742,592840.2710000001,2021-07-26
21-Jan,제주시,추자면,스포츠 및 레크레이션 용품 임대업,여성,1,9000,391438.25,10798.587,170404.167,2021-07-26
21-Jan,제주시,추자면,스포츠 및 레크레이션 용품 임대업,법인,1,22000,,,,2021-07-26
21-Jan,제주시,추자면,스포츠 및 레크레이션 용품 임대업,남성,37,1011500,619207.825,44101.742,592840.2710000001,2021-07-26
21-Jan,제주시,추자면,슈퍼마켓,여성,270,8090190,391438.25,10798.587,170404.167,2021-07-26
21-Jan,제주시,추자면,슈퍼마켓,법인,115,9051810,,,,2021-07-26
21-Jan,제주시,추자면,슈퍼마켓,남성,694,18347250,619207.825,44101.742,592840.2710000001,2021-07-26
21-Jan,제주시,추자면,수산물 소매업,여성,14,2212000,391438.25,10798.587,170404.167,2021-07-26
21-Jan,제주시,추자면,수산물 소매업,법인,10,1336000,,,,2021-07-26
21-Jan,제주시,추자면,수산물 소매업,남성,22,2002000,619207.825,44101.742,592840.2710000001,2021-07-26
21-Jan,제주시,추자면,서양식 음식점업,여성,18,172000,391438.25,10798.587,170404.167,2021-07-26
21-Jan,제주시,추자면,서양식 음식점업,법인,19,339500,,,,2021-07-26
21-Jan,제주시,추자면,서양식 음식점업,남성,69,916000,619207.825,44101.742,592840.2710000001,2021-07-26
21-Jan,제주시,추자면,비알콜 음료점업,여성,26,327000,391438.25,10798.587,170404.167,2021-07-26
21-Jan,제주시,추자면,비알콜 음료점업,법인,6,138500,,,,2021-07-26
21-Jan,제주시,추자면,비알콜 음료점업,남성,34,446500,619207.825,44101.742,592840.2710000001,2021-07-26
21-Jan,제주시,추자면,과실 및 채소 소매업,여성,12,1384690,391438.25,10798.587,170404.167,2021-07-26
21-Jan,제주시,추자면,과실 및 채소 소매업,법인,9,1632300,,,,2021-07-26
21-Jan,제주시,한림읍,서양식 음식점업,남성,2403,46521053,8307359.927999998,723094.5920000002,2876771.882,2021-07-26
21-Jan,제주시,추자면,과실 및 채소 소매업,남성,27,3504190,619207.825,44101.742,592840.2710000001,2021-07-26
21-Jan,제주시,조천읍,휴양콘도 운영업,법인,67,17875710,,,,2021-07-26
21-Jan,제주시,추자면,여관업,법인,12,2070000,,,,2021-07-26
21-Jan,제주시,조천읍,휴양콘도 운영업,남성,76,14516100,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,화장품 및 방향제 소매업,법인,1,111000,,,,2021-07-26
21-Jan,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,911,15647070,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,화장품 및 방향제 소매업,남성,13,491400,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,호텔업,여성,16,1341902,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,호텔업,법인,14,3359558,,,,2021-07-26
21-Jan,제주시,조천읍,호텔업,남성,20,1646456,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,한식 음식점업,여성,6072,189240190,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,한식 음식점업,법인,4789,217829480,,,,2021-07-26
21-Jan,제주시,조천읍,한식 음식점업,남성,10301,339479500,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,858,14046030,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,222,6601000,,,,2021-07-26
21-Jan,제주시,조천읍,택시 운송업,법인,2,880000,,,,2021-07-26
21-Jan,제주시,조천읍,화장품 및 방향제 소매업,여성,25,1318000,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,체인화 편의점,여성,5950,62716540,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,체인화 편의점,법인,2054,26414230,,,,2021-07-26
21-Jan,제주시,조천읍,체인화 편의점,남성,13815,149443370,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,차량용 주유소 운영업,여성,1819,97347434,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,차량용 주유소 운영업,법인,1377,99872257,,,,2021-07-26
21-Jan,제주시,조천읍,차량용 주유소 운영업,남성,3873,223094005,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,차량용 가스 충전업,여성,164,13239250,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,차량용 가스 충전업,법인,84,17718210,,,,2021-07-26
21-Jan,제주시,조천읍,차량용 가스 충전업,남성,209,17375750,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,중식 음식점업,법인,403,12690100,,,,2021-07-26
21-Jan,제주시,조천읍,중식 음식점업,남성,852,20627480,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,전시 및 행사 대행업,여성,423,10862400,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,일도2동,한식 음식점업,법인,3457,176893257,,,,2021-07-26
21-Jan,제주시,조천읍,욕탕업,법인,14,453500,,,,2021-07-26
21-Jan,제주시,조천읍,전시 및 행사 대행업,법인,89,3753000,,,,2021-07-26
21-Jan,제주시,조천읍,전시 및 행사 대행업,남성,428,11025800,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,일식 음식점업,여성,208,13752500,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,일식 음식점업,법인,162,18237000,,,,2021-07-26
21-Jan,제주시,조천읍,일식 음식점업,남성,281,20082000,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,육류 소매업,여성,218,19503148,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,육류 소매업,법인,133,31999162,,,,2021-07-26
21-Jan,제주시,조천읍,육류 소매업,남성,245,17721604,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,슈퍼마켓,법인,1259,82129550,,,,2021-07-26
21-Jan,제주시,조천읍,욕탕업,여성,37,892000,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,슈퍼마켓,여성,3613,120570890,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,여행사업,여성,8,452000,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,여행사업,법인,7,536000,,,,2021-07-26
21-Jan,제주시,조천읍,여행사업,남성,17,1693500,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,여관업,여성,252,17580321,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,여관업,법인,208,34005642,,,,2021-07-26
21-Jan,제주시,조천읍,여관업,남성,384,25235949,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,여성,75,3387100,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,법인,48,3065800,,,,2021-07-26
21-Jan,제주시,조천읍,욕탕업,남성,89,1603500,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,슈퍼마켓,남성,4663,137118940,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,수산물 소매업,여성,40,2285000,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,기타 수상오락 서비스업,여성,15,452800,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,기타 수상오락 서비스업,남성,33,1293600,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,수산물 소매업,법인,33,3156000,,,,2021-07-26
21-Jan,제주시,조천읍,수산물 소매업,남성,68,4920000,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,서양식 음식점업,여성,1723,35873970,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,서양식 음식점업,법인,398,19499116,,,,2021-07-26
21-Jan,제주시,조천읍,서양식 음식점업,남성,1568,34744220,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,빵 및 과자류 소매업,여성,2274,36949390,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,빵 및 과자류 소매업,법인,418,10160290,,,,2021-07-26
21-Jan,제주시,조천읍,빵 및 과자류 소매업,남성,1984,32495270,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,비알콜 음료점업,여성,803,7750850,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,비알콜 음료점업,법인,164,1745900,,,,2021-07-26
21-Jan,제주시,조천읍,비알콜 음료점업,남성,755,6416800,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,마사지업,여성,1,220000,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,마사지업,법인,1,90000,,,,2021-07-26
21-Jan,제주시,조천읍,마사지업,남성,2,140000,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,기타음식료품위주종합소매업,여성,2137,65576660,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,기타음식료품위주종합소매업,법인,497,26730140,,,,2021-07-26
21-Jan,제주시,조천읍,기타음식료품위주종합소매업,남성,2749,71636350,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,기타 외국식 음식점업,여성,63,1479500,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,기타 외국식 음식점업,법인,57,1712000,,,,2021-07-26
21-Jan,제주시,조천읍,기타 외국식 음식점업,남성,152,3997500,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,남성,230,8776100,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,한경면,수산물 소매업,여성,29,3327000,2619382.482,138005.788,1023546.876,2021-07-26
21-Jan,제주시,조천읍,기타 수상오락 서비스업,법인,10,617500,,,,2021-07-26
21-Jan,제주시,한경면,수산물 소매업,남성,20,3941000,2842680.629,212468.988,1246749.363,2021-07-26
21-Jan,제주시,조천읍,과실 및 채소 소매업,남성,67,5782300,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,그외 기타 종합 소매업,남성,2276,82330490,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,그외 기타 스포츠시설 운영업,여성,2,60000,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,그외 기타 스포츠시설 운영업,법인,1,500000,,,,2021-07-26
21-Jan,제주시,조천읍,그외 기타 스포츠시설 운영업,남성,4,335000,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,관광 민예품 및 선물용품 소매업,여성,240,5203200,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,관광 민예품 및 선물용품 소매업,법인,40,2542200,,,,2021-07-26
21-Jan,제주시,조천읍,관광 민예품 및 선물용품 소매업,남성,159,3683300,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,과실 및 채소 소매업,여성,45,5062000,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,일도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,2604,28596670,11966137.3,539711.713,3339210.969,2021-07-26
21-Jan,제주시,조천읍,과실 및 채소 소매업,법인,54,17890500,,,,2021-07-26
21-Jan,제주시,일도2동,한식 음식점업,남성,11163,405121556,10205855.47,595708.16,3519718.937,2021-07-26
21-Jan,제주시,조천읍,골프장 운영업,법인,673,132219200,,,,2021-07-26
21-Jan,제주시,조천읍,골프장 운영업,남성,744,105602000,7732938.031,793313.525,3534718.545,2021-07-26
21-Jan,제주시,조천읍,건강보조식품 소매업,여성,5,667000,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,조천읍,건강보조식품 소매업,법인,1,28000,,,,2021-07-26
21-Jan,제주시,일도2동,화장품 및 방향제 소매업,여성,210,15776130,11966137.3,539711.713,3339210.969,2021-07-26
21-Jan,제주시,일도2동,화장품 및 방향제 소매업,법인,14,3990240,,,,2021-07-26
21-Jan,제주시,일도2동,화장품 및 방향제 소매업,남성,99,6401190,10205855.47,595708.16,3519718.937,2021-07-26
21-Jan,제주시,일도2동,한식 음식점업,여성,5290,163359160,11966137.3,539711.713,3339210.969,2021-07-26
21-Jan,제주시,조천읍,골프장 운영업,여성,232,29521700,7995212.201,429809.937,3010226.206,2021-07-26
21-Jan,제주시,일도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",법인,446,6304000,,,,2021-07-26
21-Jan,제주시,일도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,3446,36830890,10205855.47,595708.16,3519718.937,2021-07-26
21-Jan,제주시,일도2동,여행사업,여성,1,1456900,11966137.3,539711.713,3339210.969,2021-07-26
21-Jan,제주시,조천읍,그외 기타 종합 소매업,법인,635,79939250,,,,2021-07-26
21-Jan,제주시,일도2동,체인화 편의점,여성,7934,82419750,11966137.3,539711.713,3339210.969,2021-07-26
21-Jan,제주시,일도2동,체인화 편의점,법인,1409,17853910,,,,2021-07-26
21-Jan,제주시,일도2동,차량용 주유소 운영업,여성,1449,58104251,11966137.3,539711.713,3339210.969,2021-07-26
21-Jan,제주시,일도2동,차량용 주유소 운영업,법인,826,54432193,,,,2021-07-26
21-Jan,제주시,일도2동,차량용 주유소 운영업,남성,2480,102020297,10205855.47,595708.16,3519718.937,2021-07-26
21-Jan,제주시,일도2동,중식 음식점업,여성,209,5444000,11966137.3,539711.713,3339210.969,2021-07-26
21-Jan,제주시,일도2동,중식 음식점업,법인,174,5936521,,,,2021-07-26
21-Jan,제주시,일도2동,중식 음식점업,남성,493,13519500,10205855.47,595708.16,3519718.937,2021-07-26
21-Jan,제주시,일도2동,전시 및 행사 대행업,여성,41,572000,11966137.3,539711.713,3339210.969,2021-07-26
